value,n,pct
,74038592,98.0695637969877
Q24933714,56966,0.0754556592764379
Q861042,41338,0.054755223171179125
Q1345267,34633,0.04587395723275066
Q16974764,33241,0.04403015079184201
Q857063,32563,0.04313208989605462
Q11509260,24022,0.031818906841600096
Q7457182,21368,0.028303488526821702
Q259340,20989,0.02780147513522373
Q135317450,17749,0.023509856695177758
Q3182097,17438,0.02309791430787705
Q110716465,17023,0.022548216266945236
Q867662,13660,0.01809367527500863
Q11350963,12701,0.016823409199698727
Q113556385,11816,0.015651161570241726
Q55521368,11766,0.015584932890611388
Q37158,11304,0.014972979890827054
Q2589061,10914,0.01445639618971041
Q1557223,10795,0.014298771932190204
Q38076,10423,0.01380603055574048
Q4835981,9990,0.013232490190141744
Q154037,9821,0.0130086372529912
Q19613992,9582,0.01269206416435818
Q849740,9128,0.0120907077533147
Q4855947,8598,0.011388683749233105
Q590952,8529,0.011297288171343237
Q2743499,8241,0.010915810976672484
Q631047,8092,0.010718449511374073
Q114496224,7872,0.010427043321000582
Q2003797,7610,0.010080005039737605
Q110738461,7578,0.010037618684774189
Q174747,7424,0.009833634351512743
Q157645,6965,0.009225655072506231
Q168833,6584,0.008720992533723047
Q11247682,6569,0.008701123929833946
Q4836468,6543,0.00866668501642617
Q86738066,6367,0.008433560064127377
Q28665980,6273,0.008309050146422338
Q6034496,6273,0.008309050146422338
Q5343830,6206,0.008220303715717685
Q152057,6101,0.008081223488493971
Q113516904,6010,0.007960687291566754
Q13601825,5950,0.007881212876010348
Q2945643,5879,0.007787168150935267
Q44294,5831,0.007723588618490141
Q1543874,5768,0.007640140482155914
Q1653258,5735,0.007596429553599891
Q909613,5619,0.007442779016857503
Q11286327,5585,0.007397743514708873
Q124359752,5535,0.007331514835078533
Q1032001,5502,0.00728780390652251
Q87824893,5501,0.0072864793329299035
Q17085454,5484,0.007263961581855588
Q458363,5405,0.007159320268039653
Q65681213,5318,0.007044082365482862
Q109675651,5312,0.0070361349239272215
Q109824499,5250,0.006954011361185601
Q177054,5123,0.00678579051492454
Q3114287,5054,0.006694394937034672
Q109676002,5042,0.0066785000539233905
Q1142936,4964,0.006575183313700062
Q1273376,4793,0.006348681229364303
Q2040404,4652,0.006161916352806746
Q3788748,4629,0.00613145116017679
Q610492,4616,0.006114231703472903
Q20165,4588,0.006077143642879913
Q2081136,4552,0.006029458993546068
Q565734,4409,0.005840044969803298
Q1361800,4378,0.005798983188432488
Q839466,4273,0.005659902961208776
Q2072840,4271,0.005657253814023563
Q43247503,4222,0.0055923497079858305
Q971649,4213,0.005580428545652369
Q244457,4159,0.005508901571651604
Q1283291,4150,0.005496980409318142
Q1141226,4139,0.005482410099799467
Q6686,4074,0.0053963128162800265
Q524757,4068,0.005388365374724386
Q4119207,4030,0.005338031578205328
Q1368919,4022,0.005327434989464475
Q10891564,3975,0.005265180030611955
Q487907,3896,0.00516053871679602
Q329347,3880,0.005139345539314311
Q483915,3671,0.004862509658459494
Q3559970,3548,0.00469958710656886
Q117744569,3542,0.004691639665013219
Q38928,3540,0.004688990517828005
Q1364603,3516,0.004657200751605443
Q2974437,3358,0.004447918123973571
Q2940190,3313,0.004388312312306266
Q319642,3300,0.004371092855602378
Q702656,3274,0.004336653942194602
Q246,3237,0.00428764471926815
Q1547738,3179,0.004210819450896958
Q7240340,3155,0.004179029684674394
Q701755,3153,0.004176380537489181
Q62605260,3063,0.004057168914154571
Q53268,3030,0.004013457985598547
Q3268010,2981,0.003948553879560815
Q109995205,2947,0.0039035183774121843
Q6584353,2830,0.003748543267077191
Q1720713,2812,0.0037247009424102692
Q138913,2794,0.0037008586177433465
Q4034834,2775,0.0036756917194838176
Q11683985,2748,0.003639928232483435
Q775060,2729,0.003614761334223906
Q2880826,2660,0.003523365756334038
Q110278299,2639,0.0034955497108892955
Q341090,2602,0.003446540487962845
Q919641,2594,0.00343594389922199
Q36033,2592,0.0034332947520367774
Q4161561,2578,0.003414750721740282
Q27460,2562,0.0033935575442585733
Q6918585,2546,0.003372364366776865
Q151954,2536,0.0033591186308507973
Q5388314,2534,0.0033564694836655837
Q191615,2471,0.0032730213473313565
Q55931,2433,0.003222687550812299
Q123421114,2427,0.0032147401092566578
Q2843129,2418,0.003202818946923197
Q116753262,2387,0.0031617571655523868
Q270363,2381,0.0031538097239967463
Q2624442,2378,0.0031498360032189256
Q23317,2376,0.003147186856033712
Q24934590,2364,0.0031312919729224306
Q1810389,2359,0.003124669104959397
Q1115064,2302,0.0030491684101808104
Q846647,2294,0.0030385718214399563
Q6742,2294,0.0030385718214399563
Q688082,2287,0.003029299806291709
Q1141123,2271,0.00300810662881
Q5582813,2269,0.003005457481624787
Q1656230,2221,0.0029418779491796614
Q705664,2218,0.0029379042284018407
Q15852617,2212,0.0029299567868462
Q9165001,2193,0.0029047898885866713
Q608819,2184,0.00289286872625321
Q5035822,2172,0.002876973843141929
Q62065645,2148,0.0028451840769193664
Q126538316,2144,0.0028398857825489387
Q113236478,2138,0.0028319383409932983
Q2759586,2135,0.002827964620215478
Q624012,2128,0.0028186926050672305
Q1815701,2125,0.0028147188842894103
Q309031,2084,0.0027604113669925322
Q883965,2077,0.0027511393518442847
Q6192247,2064,0.0027339198951403967
Q35349,2050,0.0027153758648439013
Q1330910,2049,0.0027140512912512947
Q706793,2048,0.002712726717658688
Q29637,2045,0.0027087529968808674
Q117327750,2042,0.0027047792761030476
Q565594,2016,0.002670340362695271
Q2751701,2005,0.0026557700531765964
Q300147,1998,0.002646498038028349
Q113217378,1993,0.002639875170065315
Q4778364,1952,0.002585567652768437
Q549181,1947,0.002578944784805403
Q115534014,1936,0.0025643744752867287
Q35996,1917,0.0025392075770271994
Q1549389,1911,0.002531260135471559
Q2689639,1905,0.0025233126939159184
Q36008,1867,0.0024729788973968606
Q9280965,1860,0.002463706882248613
Q277470,1852,0.002453110293507759
Q45568,1821,0.0024120485121369487
Q26678,1812,0.0024001273498034876
Q4200546,1811,0.002398802776210881
Q1754510,1805,0.00239085533465524
