category,n,pct
uniform_store,9117,0.010580977975758755
portuguese_restaurant,9083,0.010541518367205963
family_counselor,8873,0.01029779725555637
waterfall,8851,0.01027226456766927
natural_hot_springs,8826,0.010243250149615747
metal_materials_and_experts,8793,0.010204951117785098
automotive_storage_facility,8769,0.010177097276453715
lighting_fixtures_and_equipment,8769,0.010177097276453715
boxing_class,8735,0.010137637667900925
asian_fusion_restaurant,8727,0.010128353054123797
mobile_home_dealer,8711,0.010109783826569543
modern_art_museum,8694,0.010090054022293146
granite_supplier,8674,0.010066842487850329
truck_repair_and_services_for_businesses,8640,0.010027382879297537
arabian_restaurant,8639,0.010026222302575397
reflexology,8597,0.009977478080245478
steel_fabricators,8553,0.009926412704471277
cheese_shop,8510,0.009876507905419218
assisted_living_facility,8503,0.009868383868364231
driving_school,8501,0.00986606271491995
psychic,8451,0.009808033878812903
hockey_field,8432,0.009785982921092225
gutter_service,8417,0.009768574270260112
osteopathic_physician,8409,0.009759289656482985
bridge,8353,0.009694297360043094
professional_sports_team,8348,0.009688494476432389
garage_door_service,8348,0.009688494476432389
betting_center,8315,0.009650195444601738
convents_and_monasteries,8264,0.00959100603177255
water_supplier,8242,0.009565473343885453
baseball_field,8235,0.009557349306830465
shooting_range,8199,0.009515568544833392
pancake_house,8178,0.009491196433668433
biotechnology_company,8171,0.009483072396613446
horse_trainer,8151,0.009459860862170627
boat_dealer,8130,0.009435488751005668
cave,8120,0.009423882983784259
media_news_website,8118,0.009421561830339978
aquarium,8030,0.009319431078791577
anglican_church,7934,0.009208015713466048
government_services,7892,0.00915927149113613
specialty_foods,7884,0.009149986877359002
auto_electrical_repair,7881,0.00914650514719258
land_surveying,7878,0.009143023417026157
aromatherapy,7827,0.00908383400419697
party_equipment_rental,7794,0.00904553497236632
handyman,7700,0.008936440760485073
cajun_and_creole_restaurant,7632,0.00885752154337949
immigration_law,7618,0.008841273469269518
flooring_contractors,7618,0.008841273469269518
shoe_repair,7594,0.008813419627938137
radiologist,7581,0.008798332130550304
ski_resort,7493,0.008696201379001903
t_shirt_store,7379,0.008563895632677839
onsen,7304,0.00847685237851727
jail_and_prison,7304,0.00847685237851727
stone_and_masonry,7295,0.008466407188018003
reptile_shop,7278,0.008446677383741606
pipe_supplier,7241,0.008403736045022392
pest_control_service,7224,0.008384006240745995
sport_equipment_rentals,7215,0.008373561050246727
knitting_supply,7145,0.008292320679696864
african_restaurant,7131,0.00827607260558689
hotel_bar,7083,0.008220364922924127
contemporary_art_museum,7070,0.008205277425536296
shredding_services,7031,0.0081600149333728
electronics_repair_shop,7019,0.008146088012707109
appliance_manufacturer,6986,0.008107788980876458
beach_resort,6984,0.008105467827432176
lebanese_restaurant,6966,0.00808457744643364
hair_replacement,6930,0.008042796684436566
farming_equipment_store,6922,0.008033512070659438
agricultural_engineering_service,6891,0.007997534192273071
jewelry_manufacturer,6889,0.007995213038828788
ferry_boat_company,6886,0.007991731308662365
patisserie_cake_shop,6861,0.007962716890608844
airline,6856,0.007956914006998139
food_consultant,6832,0.007929060165666756
dog_walkers,6787,0.007876834213170415
security_systems,6773,0.007860586139060441
home_staging,6733,0.007814163070174806
emissions_inspection,6731,0.007811841916730524
national_security_services,6708,0.007785148652121283
paving_contractor,6667,0.007737565006513505
dive_bar,6585,0.00764239771529795
homeless_shelter,6520,0.0075669602283587895
frozen_yoghurt_shop,6510,0.00755535446113738
cardiologist,6506,0.007550712154248817
atv_rentals_and_tours,6482,0.0075228583129174345
it_support_and_service,6478,0.007518216006028871
home_theater_systems_stores,6468,0.007506610238807462
fondue_restaurant,6421,0.007452063132866839
eastern_european_restaurant,6415,0.007445099672533994
beverage_store,6315,0.007329042000319902
wrap_restaurant,6313,0.007326720846875619
video_game_store,6308,0.0073209179632649155
podiatrist,6296,0.007306991042599223
pawn_shop,6290,0.007300027582266378
cards_and_stationery_store,6287,0.007296545852099956
tax_services,6284,0.007293064121933533
gun_and_ammo,6282,0.007290742968489251
ear_nose_and_throat,6260,0.00726521028060215
cosmetology_school,6238,0.007239677592715051
printing_equipment_and_supply,6230,0.0072303929789379225
travel_agents,6226,0.007225750672049359
medical_transportation,6205,0.0072013785608844
endodontist,6138,0.007123619920500959
mobile_home_park,6133,0.007117817036890254
car_window_tinting,6130,0.007114335306723831
telephone_services,6108,0.007088802618836732
furniture_manufacturers,6068,0.007042379549951095
scuba_diving_center,6058,0.007030773782729685
health_insurance_office,6026,0.006993635327621176
forest,5975,0.006934445914791989
ceiling_service,5968,0.006926321877737003
trailer_dealer,5938,0.006891504576072775
oncologist,5927,0.006878738232129225
petting_zoo,5911,0.00686016900457497
recreation_vehicle_repair,5867,0.00680910362880077
dog_park,5847,0.006785892094357952
scientific_laboratories,5812,0.0067452719090830195
canadian_restaurant,5800,0.006731344988417329
musical_instrument_services,5781,0.006709294030696651
pretzels,5775,0.006702330570363805
textile_mill,5755,0.006679119035920987
flatbread,5753,0.006676797882476705
periodontist,5661,0.006570024824039741
video_film_production,5609,0.006509674834488412
video_and_video_game_rentals,5599,0.006498069067267003
trophy_shop,5556,0.0064481642682149435
argentine_restaurant,5543,0.006433076770827112
swimwear_store,5534,0.006422631580327845
fitness_exercise_equipment,5515,0.006400580622607167
bus_rentals,5506,0.006390135432107898
plastic_company,5479,0.006358799860610094
laser_eye_surgery_lasik,5473,0.006351836400277248
glass_manufacturer,5466,0.006343712363222262
beach_equipment_rentals,5430,0.006301931601225189
canoe_and_kayak_hire_service,5423,0.006293807564170202
prosthetics,5358,0.006218370077231042
animal_rescue_service,5333,0.006189355659177519
fish_farm,5309,0.006161501817846137
theaters_and_performance_venues,5309,0.006161501817846137
powder_coating_service,5258,0.006102312405016951
trailer_rentals,5257,0.0061011518282948094
austrian_restaurant,5236,0.0060767797171298495
driving_range,5233,0.006073297986963427
door_sales_service,5220,0.006058210489575596
home_inspector,5194,0.006028035494799931
image_consultant,5159,0.005987415309525
prosthodontist,5152,0.005979291272470013
poultry_farm,5145,0.005971167235415026
pakistani_restaurant,5136,0.005960722044915758
hospital_equipment_and_supplies,5101,0.005920101859640826
rehabilitation_center,5089,0.005906174938975136
mission,5063,0.005875999944199471
bowling_alley,5036,0.005844664372701666
alternative_medicine,5031,0.005838861489090962
scandinavian_restaurant,5025,0.005831898028758116
marriage_or_relationship_counselor,5011,0.0058156499546481435
stress_management_services,4986,0.00578663553659462
psychiatrist,4983,0.005783153806428198
belgian_restaurant,4976,0.005775029769373211
wig_store,4957,0.005752978811652534
b2b_cleaning_and_waste_management,4931,0.00572280381687687
vending_machine_supplier,4914,0.005703074012600474
sculpture_statue,4831,0.0056067461446627775
scuba_diving_instruction,4820,0.0055939798007192286
neurologist,4804,0.005575410573164973
logging_contractor,4800,0.005570768266276409
track_stadium,4800,0.005570768266276409
atv_recreation_park,4799,0.005569607689554269
synagogue,4793,0.005562644229221423
shades_and_blinds,4785,0.005553359615444295
fireplace_service,4782,0.005549877885277873
natural_gas_supplier,4779,0.00554639615511145
cooking_school,4651,0.0053978423346774124
trains,4615,0.005356061572680339
department_of_social_service,4613,0.005353740419236057
threading_service,4542,0.005271339471964053
health_market,4491,0.005212150059134866
cosmetic_products_manufacturer,4487,0.005207507752246303
mattress_manufacturing,4477,0.0051959019850248925
mountain_bike_trails,4463,0.00517965391091492
junkyard,4450,0.005164566413527088
bags_luggage_company,4408,0.00511582219119717
pet_adoption,4354,0.0050531510482015604
shaved_ice_shop,4320,0.005013691439648769
embassy,4304,0.004995122212094514
vehicle_shipping,4272,0.004957983756986004
cricket_ground,4239,0.004919684725155355
translating_and_interpreting_services,4225,0.004903436651045381
irish_pub,4220,0.004897633767434677
metal_plating_service,4206,0.004881385693324704
auction_house,4182,0.004853531851993322
basketball_court,4174,0.0048442472382161945
australian_restaurant,4162,0.004830320317550503
diving_center,4086,0.004742116486667794
emergency_service,4077,0.004731671296168525
furniture_accessory_store,4073,0.004727028989279962
milkshake_bar,4037,0.004685248227282889
customized_merchandise,4028,0.00467480303678362
political_party_office,4018,0.004663197269562211
urgent_care_clinic,4017,0.00466203669284007
fishing_charter,3999,0.004641146311841533
science_museum,3989,0.004629540544620125
laboratory,3987,0.004627219391175843
tax_law,3984,0.00462373766100942
airport_lounge,3960,0.0045958838196780375
agricultural_production,3957,0.004592402089511615
nanny_services,3951,0.00458543862917877
live_and_raw_food_restaurant,3904,0.004530891523238147
halfway_house,3902,0.004528570369793865
public_transportation,3885,0.00450884056551747
bus_tours,3874,0.004496074221573919
art_restoration,3864,0.00448446845435251
distillery,3828,0.004442687692355437
well_drilling,3811,0.004422957888079041
packing_services,3807,0.004418315581190478
chicken_wings_restaurant,3795,0.004404388660524786
sunglasses_store,3790,0.004398585776914082
furniture_reupholstery,3788,0.0043962646234698
bankruptcy_law,3764,0.004368410782138418
family_service_center,3751,0.004353323284750586
tobacco_company,3742,0.004342878094251317
soul_food,3738,0.004338235787362754
night_market,3734,0.004333593480474191
pet_training,3734,0.004333593480474191
sugaring,3733,0.004332432903752049
swimming_instructor,3727,0.0043254694434192035
elevator_service,3688,0.004280206951255708
ice_skating_rink,3639,0.004223338691870803
domestic_business_and_trade_organizations,3631,0.004214054078093676
newspaper_and_magazines_store,3623,0.0042047694643165484
hawaiian_restaurant,3621,0.004202448310872266
window_washing,3616,0.004196645427261562
livestock_feed_and_supply_store,3607,0.004186200236762294
escrow_services,3586,0.004161828125597335
pool_and_hot_tub_services,3577,0.004151382935098066
jazz_and_blues,3576,0.004150222358375925
it_consultant,3574,0.0041479012049316435
environmental_testing,3548,0.004117726210155979
rv_rentals,3529,0.004095675252435302
pier,3513,0.004077106024881047
real_estate_photography,3513,0.004077106024881047
secretarial_services,3495,0.004056215643882511
road_structures_and_services,3487,0.004046931030105384
maternity_wear,3458,0.004013274305163296
warehouses,3455,0.004009792574996874
school_sports_team,3454,0.004008631998274733
transmission_repair,3426,0.003976135850054787
rock_climbing_spot,3418,0.00396685123627766
estate_planning_law,3412,0.003959887775944814
gastroenterologist,3398,0.003943639701834842
ip_and_internet_law,3365,0.0039053406700041912
chimney_service,3337,0.003872844521784246
tile_store,3323,0.003856596447674273
glass_blowing,3299,0.003828742606342891
first_aid_class,3277,0.0038032099184557903
home_decor,3252,0.0037741955004022675
writing_service,3204,0.0037184878177395036
watch_store,3199,0.003712684934128799
general_litigation,3196,0.003709203203962376
vacation_rental_agents,3188,0.0036999185901852487
pulmonologist,3173,0.003682509939353135
telemarketing_services,3163,0.0036709041721317255
process_servers,3138,0.003641889754078203
personal_chef,3136,0.003639568600633921
hat_shop,3136,0.003639568600633921
landscape_architect,3127,0.0036291234101346525
allergist,3123,0.003624481103246089
bathroom_remodeling,3113,0.0036128753360246796
nephrologist,3095,0.003591984955026143
vascular_medicine,3091,0.0035873426481375795
home_organization,3054,0.003544401309418366
urologist,3030,0.0035165474680869833
flight_school,3012,0.003495657087088447
motorcycle_gear,3004,0.0034863724733113196
hair_stylist,3004,0.0034863724733113196
kitchen_remodeling,2998,0.003479409012978474
cannabis_clinic,2990,0.0034701243992013467
animal_hospital,2985,0.0034643215155906425
stone_supplier,2977,0.003455036901813515
windshield_installation_and_repair,2977,0.003455036901813515
metal_detector_services,2965,0.0034411099811478244
esports_league,2957,0.0034318253673706967
package_locker,2956,0.0034306647906485557
geological_services,2946,0.003419059023427146
endocrinologist,2934,0.0034051321027614555
industrial_spares_and_products_wholesaler,2929,0.0033993292191507505
baseball_stadium,2917,0.00338540229848506
optical_wholesaler,2892,0.003356387880431537
radio_and_television_commercials,2883,0.0033459426899322686
traditional_clothing,2883,0.0033459426899322686
venue_and_event_space,2871,0.0033320157692665778
gay_bar,2868,0.0033285340391001547
academic_bookstore,2865,0.003325052308933732
importer_and_exporter,2833,0.0032879138538252227
telecommunications,2827,0.003280950393492377
himalayan_nepalese_restaurant,2827,0.003280950393492377
automobile_registration_service,2823,0.0032763080866038134
automotive_wheel_polishing_service,2803,0.0032530965521609953
tools_wholesaler,2797,0.0032461330918281493
motorcycle_rentals,2785,0.003232206171162459
hazardous_waste_disposal,2769,0.003213636943608204
ski_and_snowboard_shop,2758,0.0032008705996646536
polish_restaurant,2755,0.003197388869498231
kids_hair_salon,2753,0.003195067716053949
public_toilet,2751,0.0031927465626096674
astrologer,2732,0.00317069560488899
custom_cakes_shop,2731,0.0031695350281668484
guest_house,2724,0.003161410991111862
window_supplier,2716,0.0031521263773347354
collection_agencies,2714,0.003149805223890453
meat_shop,2709,0.0031440023402797487
archery_range,2698,0.003131235996336199
surf_shop,2675,0.0031045427317269573
drone_store,2660,0.0030871340808948434
blood_and_plasma_donation_center,2655,0.003081331197284139
eyelash_service,2652,0.0030778494671177166
observatory,2652,0.0030778494671177166
b2b_autos_and_vehicles,2650,0.0030755283136734346
baby_gear_and_furniture,2644,0.003068564853340589
snorkeling_equipment_rental,2635,0.0030581196628413207
ice_cream_and_frozen_yoghurt,2635,0.0030581196628413207
ski_and_snowboard_school,2616,0.003036068705120643
electrical_wholesaler,2610,0.003029105244787798
drywall_services,2602,0.0030198206310106707
tv_mounting,2589,0.0030047331336228384
horse_equipment_shop,2572,0.002985003329346443
swiss_restaurant,2571,0.002983842752624302
money_transfer_services,2563,0.0029745581388471746
gluten_free_restaurant,2559,0.0029699158319586106
professional_sports_league,2537,0.002944383144071511
sandblasting_service,2533,0.002939740837182947
foot_care,2531,0.0029374196837386652
child_protection_service,2530,0.002936259107016524
nursing_school,2528,0.0029339379535722426
whiskey_bar,2527,0.0029327773768501016
aquarium_services,2526,0.0029316168001279606
colombian_restaurant,2526,0.0029316168001279606
farm_equipment_and_supply,2526,0.0029316168001279606
speakeasy,2524,0.0029292956466836786
fort,2512,0.0029153687260179877
jamaican_restaurant,2483,0.002881712001075901
circus,2482,0.00288055142435376
sports_medicine,2481,0.0028793908476316193
historical_tours,2480,0.0028782302709094783
interlock_system,2462,0.002857339889910942
health_and_wellness_club,2438,0.0028294860485795596
pie_shop,2432,0.002822522588246714
chimney_cake_shop,2414,0.0028016322072481775
distribution_services,2401,0.0027865447098603456
escape_rooms,2400,0.0027853841331382046
catalan_restaurant,2394,0.0027784206728053594
afghan_restaurant,2366,0.0027459245245854136
road_contractor,2353,0.0027308370271975817
furniture_wholesalers,2329,0.0027029831858661995
korean_grocery_store,2320,0.0026925379953669313
duplication_services,2319,0.0026913774186447907
demolition_service,2313,0.002684413958311945
scrap_metals,2305,0.0026751293445348174
crops_production,2302,0.002671647614368395
copywriting_service,2284,0.0026507572333698583
cycling_classes,2270,0.0026345091592598854
eyebrow_service,2266,0.0026298668523713218
skate_shop,2264,0.0026275456989270397
health_consultant,2260,0.002622903392038476
hockey_arena,2252,0.002613618778261349
shipping_collection_services,2244,0.0026043341644842216
school_sports_league,2216,0.002571838016264276
bird_shop,2208,0.002562553402487148
bail_bonds_service,2187,0.002538181291322189
childrens_museum,2182,0.0025323784077114844
desert,2169,0.0025172909103236525
international_restaurant,2161,0.0025080062965465253
siding,2160,0.0025068457198243843
insulation_installation,2152,0.002497561106047257
leather_goods,2139,0.002482473608659425
iron_and_steel_store,2125,0.002466225534549452
rodeo,2123,0.0024639043811051703
motor_freight_trucking,2123,0.0024639043811051703
personal_assistant,2112,0.0024511380371616204
supernatural_reading,2109,0.002447656306995198
contract_law,2109,0.002447656306995198
golf_instructor,2096,0.0024325688096073655
woodworking_supply_store,2094,0.002430247656163084
piercing,2091,0.002426765925996661
laser_tag,2072,0.0024047149682759833
bangladeshi_restaurant,2068,0.00240007266138742
rugby_pitch,2063,0.002394269777776715
snow_removal_service,2041,0.002368737089889615
payroll_services,2034,0.0023606130528346287
inventory_control_service,2034,0.0023606130528346287
altering_and_remodeling_contractor,2024,0.0023490072856132195
miniature_golf_course,2024,0.0023490072856132195
dialysis_clinic,2023,0.0023478467088910784
orthotics,2007,0.0023292774813368235
bank_equipment_service,2001,0.0023223140210039783
adult_education,1995,0.0023153505606711327
tennis_stadium,1985,0.002303744793449724
iberian_restaurant,1973,0.0022898178727840325
aesthetician,1970,0.00228633614261761
health_coach,1969,0.002285175565895469
home_window_tinting,1964,0.0022793726822847643
indo_chinese_restaurant,1949,0.0022619640314526504
adoption_services,1938,0.0022491976875091005
sex_therapist,1936,0.0022468765340648185
publicity_service,1895,0.002199292888457041
massage_school,1894,0.0021981323117349
jet_skis_rental,1890,0.002193490004846336
water_purification_services,1885,0.0021876871212356316
auto_upholstery,1878,0.0021795630841806453
sikh_temple,1865,0.002164475586792813
georgian_restaurant,1862,0.0021609938566263904
life_insurance,1848,0.0021447457825164175
tattoo,1845,0.002141264052349995
translation_services,1835,0.0021296582851285857
occupational_medicine,1824,0.0021168919411850354
bus_service,1823,0.002115731364462895
irish_restaurant,1809,0.002099483290352922
russian_restaurant,1808,0.002098322713630781
shared_office_space,1807,0.00209716213690864
paintball,1799,0.0020878775231315126
kosher_restaurant,1798,0.0020867169464093716
floral_designer,1798,0.0020867169464093716
construction_management,1787,0.0020739506024658218
salsa_club,1785,0.0020716294490215397
unemployment_office,1782,0.002068147718855117
coworking_space,1779,0.002064665988688694
propane_supplier,1773,0.002057702528355849
tai_chi_studio,1772,0.002056541951633708
volleyball_court,1772,0.002056541951633708
moroccan_restaurant,1772,0.002056541951633708
self_catering_accommodation,1766,0.0020495784913008622
luggage_storage,1759,0.002041454454245876
furniture_repair,1757,0.002039133300801594
waterproofing,1755,0.0020368121473573124
snorkeling,1752,0.0020333304171908898
go_kart_club,1745,0.002025206380135903
food_tours,1735,0.002013600612914494
cemeteries,1728,0.0020054765758595076
mobility_equipment_services,1696,0.001968338120750998
emergency_pet_hospital,1692,0.0019636958138624346
hong_kong_style_cafe,1684,0.0019544112000853073
forestry_service,1684,0.0019544112000853073
truck_dealer_for_businesses,1678,0.0019474477397524615
basketball_stadium,1665,0.0019323602423646294
farming_services,1660,0.001926557358753925
ethiopian_restaurant,1651,0.001916112168254657
scooter_dealers,1650,0.001914951591532516
bulgarian_restaurant,1645,0.0019091487079218113
tire_repair_shop,1640,0.0019033458243111064
paddleboarding_center,1618,0.0018778131364240065
cuban_restaurant,1616,0.0018754919829797245
hungarian_restaurant,1611,0.00186968909936902
furniture_rental_service,1607,0.0018650467924804562
bedding_and_bath_stores,1602,0.0018592439088697518
lighthouse,1602,0.0018592439088697518
physician_assistant,1590,0.0018453169882040605
pen_store,1588,0.0018429958347597787
badminton_court,1580,0.0018337112209826515
crane_services,1577,0.0018302294908162289
crisis_intervention_services,1553,0.0018023756494848467
cannabis_collective,1551,0.001800054496040565
food_banks,1550,0.001798893919318424
electricity_supplier,1527,0.001772200654709183
shutters,1508,0.0017501496969885054
rheumatologist,1506,0.0017478285435442234
computer_museum,1492,0.0017315804694342507
firework_retailer,1489,0.001728098739267828
aircraft_repair,1485,0.0017234564323792643
knife_sharpening,1479,0.0017164929720464186
embroidery_and_crochet,1472,0.0017083689349914322
craft_shop,1469,0.0017048872048250096
handicraft_shop,1467,0.0017025660513807278
jewelry_repair_service,1467,0.0017025660513807278
water_delivery,1465,0.0017002448979364457
planetarium,1462,0.0016967631677700231
cancer_treatment_center,1461,0.0016956025910478821
beverage_supplier,1459,0.0016932814376036005
dui_law,1459,0.0016932814376036005
recreational_vehicle_parts_and_accessories,1459,0.0016932814376036005
civic_center,1455,0.0016886391307150365
bathtub_and_sink_repairs,1450,0.0016828362471043323
awning_supplier,1438,0.001668909326438641
batting_cage,1428,0.001657303559217232
vegan_restaurant,1411,0.0016375737549408362
refinishing_services,1405,0.0016306102946079906
media_restoration_service,1401,0.0016259679877194272
sleep_specialist,1394,0.0016178439506644407
air_duct_cleaning_service,1389,0.0016120410670537359
bingo_hall,1385,0.0016073987601651725
opera_and_ballet,1382,0.0016039170299987494
rv_and_boat_storage_facility,1380,0.0016015958765544676
watch_repair_service,1375,0.0015957929929437632
persian_iranian_restaurant,1358,0.0015760631886673677
bistro,1354,0.0015714208817788039
wallpaper_store,1341,0.001556333384390972
squash_court,1339,0.00155401223094669
singaporean_restaurant,1337,0.0015516910775024081
human_resource_services,1328,0.0015412458870031399
business_records_storage_and_management,1317,0.00152847954305959
cement_supplier,1313,0.0015238372361710262
archaeological_services,1307,0.0015168737758381808
choir,1285,0.0014913410879510806
ride_sharing,1278,0.001483217050896094
business_schools,1277,0.0014820564741739532
house_sitting,1274,0.0014785747440075304
cleaning_products_supplier,1271,0.0014750930138411075
art_supply_store,1268,0.001471611283674685
medical_law,1264,0.0014669689767861213
rugby_stadium,1262,0.0014646478233418393
adventure_sports_center,1259,0.0014611660931754165
b2b_rubber_and_plastics,1255,0.001456523786286853
chimney_sweep,1247,0.0014472391725097256
welders,1246,0.0014460785957875846
permanent_makeup,1221,0.0014170641777340616
window_treatment_store,1203,0.0013961737967355251
game_publisher,1202,0.0013950132200133843
basque_restaurant,1179,0.001368319955404143
agriculture_association,1177,0.0013659988019598614
university_housing,1168,0.001355553611460593
golf_club,1165,0.0013520718812941703
cambodian_restaurant,1163,0.0013497507278498885
lighting_fixture_manufacturers,1157,0.0013427872675170428
plasterer,1156,0.001341626690794902
donation_center,1149,0.0013335026537399156
quay,1145,0.0013288603468513517
neuropathologist,1143,0.0013265391934070702
social_welfare_center,1134,0.001316094002907802
farm_equipment_repair_service,1132,0.0013137728494635199
public_market,1124,0.0013044882356863926
footwear_wholesaler,1112,0.0012905613150207015
b2b_tractor_dealers,1110,0.0012882401615764197
home_automation,1086,0.0012603863202450376
ev_charging_station,1081,0.0012545834366343332
boat_parts_and_supply_store,1078,0.0012511017064679103
pain_management,1075,0.0012476199763014875
lactation_services,1072,0.001244138246135065
poke_restaurant,1070,0.0012418170926907829
gerontologist,1070,0.0012418170926907829
heliports,1069,0.001240656515968642
esports_team,1065,0.0012360142090800785
haunted_house,1062,0.0012325324789136556
workers_compensation_law,1061,0.0012313719021915146
social_club,1058,0.0012278901720250918
fencing_club,1054,0.0012232478651365282
aircraft_dealer,1052,0.0012209267116922464
pipeline_transportation,1035,0.0012011969074158509
perfume_store,1023,0.0011872699867501598
avionics_shop,1022,0.001186109410028019
romanian_restaurant,1017,0.0011803065264173144
jehovahs_witness_kingdom_hall,1017,0.0011803065264173144
visitor_center,1016,0.0011791459496951733
roller_skating_rink,1011,0.0011733430660844687
plaza,1011,0.0011733430660844687
battery_store,1010,0.001172182489362328
plus_size_clothing,1004,0.0011652190290294823
czech_restaurant,1003,0.0011640584523073415
polynesian_restaurant,1000,0.0011605767221409186
south_african_restaurant,995,0.001154773838530214
wholesale_florist,995,0.001154773838530214
canal,992,0.0011512921083637914
tiki_bar,990,0.0011489709549195094
freight_forwarding_agency,987,0.0011454892247530868
seafood_market,983,0.001140846917864523
golf_cart_dealer,975,0.0011315623040873957
pharmaceutical_products_wholesaler,974,0.0011304017273652547
mongolian_restaurant,970,0.001125759420476691
wildlife_control,969,0.0011245988437545503
sky_diving,958,0.001111832499811
hypnosis_hypnotherapy,949,0.0011013873093117317
check_cashing_payday_loans,948,0.001100226732589591
water_softening_equipment_supplier,945,0.001096745002423168
animal_assisted_therapy,942,0.0010932632722567455
archery_shop,940,0.0010909421188124635
panamanian_restaurant,937,0.0010874603886460406
kiteboarding,936,0.0010862998119238998
exporters,930,0.0010793363515910544
syrian_restaurant,929,0.0010781757748689134
irrigation,924,0.0010723728912582088
b2b_food_products,921,0.0010688911610917862
anesthesiologist,920,0.0010677305843696451
adult_store,912,0.0010584459705925177
design_museum,909,0.001054964240426095
temp_agency,906,0.0010514825102596723
federal_government_offices,901,0.0010456796266489678
holiday_decorating,897,0.001041037319760404
lawn_service,896,0.0010398767430382632
handbag_stores,894,0.0010375555895939812
paint_store,893,0.0010363950128718404
recording_and_rehearsal_studio,892,0.0010352344361496996
health_retreats,890,0.0010329132827054176
dental_laboratories,880,0.0010213075154840085
egyptian_restaurant,877,0.0010178257853175857
burmese_restaurant,866,0.0010050594413740354
otologist,864,0.0010027382879297538
midwife,846,0.0009818479069312173
podiatry,843,0.0009783661767647945
reiki,834,0.0009679209862655262
paper_mill,829,0.0009621181026548217
electrical_consultant,829,0.0009621181026548217
promotional_products_and_services,829,0.0009621181026548217
editorial_services,817,0.0009481911819891306
episcopal_church,817,0.0009481911819891306
livestock_dealers,807,0.0009365854147677213
sri_lankan_restaurant,805,0.0009342642613234395
taxidermist,803,0.0009319431078791576
salvadoran_restaurant,802,0.0009307825311570168
disc_golf_course,799,0.000927300800990594
student_union,789,0.0009156950337691848
costume_museum,784,0.0009098921501584803
saw_mill,779,0.0009040892665477757
childrens_hospital,778,0.0009029286898256347
sand_and_gravel_supplier,777,0.0009017681131034938
tatar_restaurant,775,0.000899446959659212
ukrainian_restaurant,773,0.0008971258062149301
b2b_sporting_and_recreation_goods,771,0.0008948046527706483
car_stereo_installation,765,0.0008878411924378028
corporate_entertainment_services,762,0.00088435946227138
cartooning_museum,758,0.0008797171553828164
genealogists,750,0.0008704325416056891
fastener_supplier,750,0.0008704325416056891
forklift_dealer,745,0.0008646296579949844
ecuadorian_restaurant,745,0.0008646296579949844
3d_printing_service,745,0.0008646296579949844
cremation_services,737,0.000855345044217857
racquetball_court,718,0.0008332940864971796
digitizing_services,713,0.0008274912028864751
packaging_contractors_and_service,712,0.0008263306261643342
b2b_scientific_equipment,703,0.0008158854356650658
mechanical_engineers,698,0.0008100825520543612
laboratory_equipment_supplier,696,0.0008077613986100795
commissioned_artist,692,0.0008031190917215157
lawn_mower_store,692,0.0008031190917215157
music_production_services,691,0.0008019585149993747
aircraft_manufacturer,687,0.0007973162081108112
trailer_repair,686,0.0007961556313886702
pension,685,0.0007949950546665293
web_hosting_service,680,0.0007891921710558248
produce_wholesaler,680,0.0007891921710558248
medical_sciences_schools,674,0.0007822287107229791
piano_store,672,0.0007799075572786974
engraving,669,0.0007764258271122746
japanese_confectionery_shop,669,0.0007764258271122746
proctologist,667,0.0007741046736679928
animation_studio,662,0.0007683017900572882
traditional_chinese_medicine,658,0.0007636594831687245
national_museum,658,0.0007636594831687245
decorative_arts_museum,654,0.0007590171762801608
carousel,654,0.0007590171762801608
scottish_restaurant,652,0.000756696022835879
car_broker,652,0.000756696022835879
cosmetic_surgeon,651,0.0007555354461137381
architectural_tours,650,0.0007543748693915971
ophthalmologist,646,0.0007497325625030334
car_sharing,645,0.0007485719857808925
chilean_restaurant,643,0.0007462508323366107
seaplane_bases,630,0.0007311633349487787
friterie,630,0.0007311633349487787
textile_museum,630,0.0007311633349487787
firewood,629,0.0007300027582266378
newspaper_advertising,624,0.0007241998746159333
puerto_rican_restaurant,618,0.0007172364142830878
fabric_wholesaler,618,0.0007172364142830878
used_bookstore,615,0.000713754684116665
after_school_program,612,0.0007102729539502422
sports_psychologist,611,0.0007091123772281013
hydraulic_repair_service,610,0.0007079518005059604
wine_tasting_room,608,0.0007056306470616785
hydroponic_gardening,601,0.0006975066100066922
social_security_law,600,0.0006963460332845511
aluminum_supplier,600,0.0006963460332845511
guatemalan_restaurant,599,0.0006951854565624102
leather_products_manufacturer,599,0.0006951854565624102
fire_and_water_damage_restoration,591,0.0006859008427852829
water_store,589,0.0006835796893410011
frozen_foods,588,0.0006824191126188602
asian_art_museum,587,0.0006812585358967193
memory_care,582,0.0006754556522860146
fish_restaurant,581,0.0006742950755638737
housing_cooperative,580,0.0006731344988417328
venezuelan_restaurant,574,0.0006661710385088873
lingerie_wholesaler,573,0.0006650104617867464
dominican_restaurant,572,0.0006638498850646055
shoe_shining_service,570,0.0006615287316203237
bartending_school,567,0.000658047001453901
do_it_yourself_store,565,0.000655725848009619
art_restoration_service,564,0.0006545652712874781
social_media_company,563,0.0006534046945653372
mulled_wine,562,0.0006522441178431963
chambers_of_commerce,561,0.0006510835411210554
food_safety_training,561,0.0006510835411210554
magician,560,0.0006499229643989144
office_cleaning,550,0.0006383171971775052
