value,n,pct
smoothie_juice_bar,62976,0.08341634656800466
lounge,61418,0.0813526609107233
farmers_market,60053,0.07954461795681503
environmental_or_ecological_service,59510,0.07882537449602955
office_supply_store,59324,0.07857900380780469
b2b_energy_and_utility_service,58995,0.07814321909583706
youth_organization,55261,0.07319726130104333
pediatric_clinic,54903,0.0727230639548901
food_service,53131,0.0703759195487909
cultural_center,52097,0.06900631045403548
brewery,51052,0.06762213104976139
monument,50848,0.06735191803686962
sport_court,49044,0.06496238727580698
event_venue,48587,0.06435705714398568
gaming_venue,47919,0.06347224198412435
specialized_medical_facility,45792,0.06065487395264973
ev_charging_station,45023,0.059636276859935104
recreational_trail_or_path,44939,0.059525012678156144
amusement_park,44894,0.05946540686648884
bridge,44268,0.058636223797517
recreational_equipment_rental,43437,0.05753550314206076
golf_course,43221,0.05724939524605768
political_organization,42953,0.05689440952323907
musical_instrument_and_pro_audio_store,42861,0.05677254875271925
playground,41144,0.05449825589421341
research_institute,40279,0.05335249973660854
print_media_service,39558,0.05239748217633905
courthouse,38989,0.05164379980214579
telecommunications_service,37900,0.050201339159797014
apartment,37397,0.049535078642715794
military_site,35542,0.047077994628430216
casino,34300,0.045432874226412595
sport_team,33243,0.04403279993902723
food_truck_stand,32349,0.04284863114723676
arcade,30261,0.04008292148587381
emergency_or_urgent_care_facility,28464,0.037702662739959425
labor_union,27611,0.036572801465465835
inn,27484,0.03640458061920478
national_park,27228,0.03606548977949744
rv_park,24380,0.03229310418775333
radio_station,24149,0.03198712768786116
nature_reserve,23052,0.030534070456771523
condominium,22621,0.029963179238358
embassy,19500,0.025829185055832236
electric_utility_provider,19387,0.025679508239867668
marina,19276,0.025532480571088312
skate_park,18804,0.024907281835377913
alcoholic_beverage_venue,17889,0.02369529699814271
performing_arts_venue,17160,0.022729682849132366
air_transport_facility_or_service,17138,0.022700542230095017
water_utility_provider,15992,0.021182580892967647
castle,15710,0.020809051139852534
psychic_advising,15674,0.020761366490518688
housing_or_property_service,15482,0.02050704836073819
superstore,14890,0.019722900793914973
b2b_science_and_technology_service,14577,0.01930830925942905
dog_park,13923,0.018442038129864214
government_department,13760,0.01822613263426931
adult_entertainment_venue,13556,0.017955919621377527
zoo,13506,0.017889690941747187
fairgrounds,13001,0.01722078127748076
emergency_department,12751,0.016889637879329067
public_fountain,12298,0.016289606041878193
social_club,11905,0.01576904861998373
garden,10766,0.014260359298004607
walk_in_clinic,10639,0.014092138451743546
animal_attraction,10529,0.0139464353565568
market,10285,0.013623239399960746
distillery,10029,0.013284148560253409
skating_rink,9407,0.01246026378565199
industrial_facility_or_service,9272,0.012281446350650076
jail_or_prison,9207,0.012195349067130636
jewish_place_of_worship,8618,0.01141517522108524
security_service,8457,0.011201918872675548
astrological_advising,8447,0.011188673136749481
waterfall,8248,0.010925082991820732
natural_gas_utility_provider,8207,0.010870775474523853
comedy_club,7805,0.010338296890295928
forest,7617,0.010089277054885852
aquarium,7308,0.009679983814770358
amusement_attraction,6848,0.009070679962171237
food_bank,6541,0.008664035869240957
sport_league,6276,0.00831302386720016
educational_facility,6064,0.008032214265567522
place_of_worship,5871,0.007776571562194412
hot_springs,5713,0.007567288934562541
urgent_care_center,5048,0.006686447495479032
pier,4948,0.006553990136218353
cemetery,4817,0.006380470995586866
land_feature,4545,0.0060201869783978205
lighthouse,4239,0.005614867459060146
sculpture_statue,3658,0.004845290201755606
island,3408,0.00451414680360391
science_attraction,3142,0.004161810227970506
food_court,2783,0.0036862883082246717
canal,2516,0.003332627158998662
arts_and_crafts_space,2261,0.0029948608928839324
public_restroom,2242,0.0029696939946244035
rodeo,2060,0.002728621600769969
fort,1996,0.0026438488908431352
television_station,1601,0.002120642321763457
planetarium,1592,0.0021087211594299957
rail_facility_or_service,1572,0.00208222968757786
specialty_hospital,1272,0.0016848576097958257
festival_venue,1190,0.0015762425752020698
kiosk,1147,0.0015192859107199782
ferry_service,698,0.0009245523676395333
rest_stop,679,0.0008993854693800045
ticket_office_or_booth,613,0.0008119636122679569
civic_center,518,0.0006861291209703127
built_feature,485,0.0006424181924142889
rural_attraction,449,0.0005947335430804447
country_club,399,0.0005285048634501057
memorial_site,386,0.0005112854067462175
school_district_office,179,0.00023709867307661385
spiritual_advising,162,0.0002145809220022986
park_and_ride,135,0.00017881743500191546
street_art,133,0.0001761682878167019
utility_energy_infrastructure,70,9.272015148247468e-05
academy,69,9.13955778898679e-05
shopping_service,63,8.344813633422722e-05
toll_station,43,5.695666448209159e-05
makerspace,31,4.1061781370810216e-05
class_venue,26,3.443891340777631e-05
canyon,15,1.986860388910172e-05
religious_landmark,13,1.7219456703888157e-05
nightlife_venue,7,9.272015148247469e-06
building,5,6.622867963033906e-06
scenic_viewpoint,3,3.973720777820344e-06
public_facility,2,2.6491471852135626e-06
water_taxi_service,2,2.6491471852135626e-06
dam,1,1.3245735926067813e-06
