value,n,pct
stream,28869175,44.635586866125045
water,17499776,27.056982812488766
canal,7533007,11.647031420594045
pond,3137795,4.851448691921153
human_made,2841906,4.393964916848576
river,2482410,3.8381362540612085
reservoir,1080324,1.6703246887228222
lake,643815,0.9954236779615039
spring,284470,0.439828481271342
physical,246322,0.3808465959985921
ocean,53310,0.08242435524510577
wastewater,5175,0.008001238761834973
