value,n,pct
,2540498303,99.91743463482405
brick,574174,0.022582181238329866
plaster,482413,0.018973234242105053
cement_block,449355,0.01767306783370497
wood,229756,0.009036270594965493
concrete,167394,0.006583582060854357
metal,88256,0.0034710958478963534
stone,30899,0.0012152532474182993
clay,30526,0.0012005832108058837
plastic,17981,0.0007071901563749131
glass,17373,0.0006832776033981071
timber_framing,11178,0.0004396291400900271
