epoch,step,train/kl,train/loss,train/recon_bce,train/recon_mse,val/kl,val/loss,val/recon_bce,val/recon_mse
1,659,0.4305165708065033,0.054576531052589417,0.048924028873443604,0.0013473385479301214,,,,
1,669,0.3867586851119995,0.04807743802666664,0.04301070421934128,0.0011991478968411684,,,,
1,679,0.39249223470687866,0.04752987250685692,0.041839294135570526,0.001765657216310501,,,,
1,689,0.42217618227005005,0.051680319011211395,0.04628412052989006,0.001174437697045505,,,,
1,699,0.35456210374832153,0.042973969131708145,0.03833583742380142,0.0010925133246928453,,,,
1,709,0.2826319932937622,0.031004076823592186,0.027105769142508507,0.0010719875572249293,,,,
1,719,0.3538728952407837,0.039444535970687866,0.034828998148441315,0.0010768088977783918,,,,
1,729,0.3847988247871399,0.0450846329331398,0.040120966732501984,0.0011156813707202673,,,,
1,739,0.2694810628890991,0.029329854995012283,0.02556677535176277,0.001068269950337708,,,,
1,749,0.31107020378112793,0.033241719007492065,0.028943173587322235,0.0011878414079546928,,,,
1,759,0.3539007306098938,0.03868875280022621,0.034067366272211075,0.0010823801858350635,,,,
1,769,0.4294546842575073,0.04880544915795326,0.04333729296922684,0.0011736071901395917,,,,
1,779,0.4360680878162384,0.05116233229637146,0.04564901441335678,0.0011526376474648714,,,,
1,789,0.3551566004753113,0.040506839752197266,0.03533823788166046,0.0016170358285307884,,,,
1,799,0.27772048115730286,0.028262674808502197,0.024401705712080002,0.0010837633162736893,,,,
1,809,0.3474593162536621,0.038809746503829956,0.03420734032988548,0.0011278137098997831,,,,
1,819,0.3920513987541199,0.04451937973499298,0.03933265805244446,0.0012662080116569996,,,,
1,829,0.3905484974384308,0.04271779954433441,0.03732416033744812,0.001488151727244258,,,,
1,839,0.4320973753929138,0.04686642438173294,0.04143450781702995,0.0011109433835372329,,,,
1,849,0.39919930696487427,0.041954733431339264,0.036858074367046356,0.001104667317122221,,,,
1,859,0.30804207921028137,0.03185080364346504,0.027670105919241905,0.001100275432690978,,,,
1,869,0.43309253454208374,0.04603821784257889,0.0405142679810524,0.0011930239852517843,,,,
1,879,0.3920111656188965,0.0424751453101635,0.03730329871177673,0.0012517353752627969,,,,
1,889,0.31351861357688904,0.03104541450738907,0.026832200586795807,0.0010780273005366325,,,,
1,899,0.27153557538986206,0.025174811482429504,0.02147103287279606,0.0009884240571409464,,,,
1,909,0.35312676429748535,0.035990044474601746,0.03150717169046402,0.0009516057325527072,,,,
1,919,0.3192136883735657,0.03109920769929886,0.02688302844762802,0.0010240429546684027,,,,
1,929,0.3962882459163666,0.03978292644023895,0.0346224345266819,0.0011976081877946854,,,,
1,939,0.30619657039642334,0.031017791479825974,0.026967983692884445,0.000987841747701168,,,,
1,949,0.27825111150741577,0.024923482909798622,0.021144317463040352,0.0009966552024707198,,,,
1,959,0.39244577288627625,0.037928447127342224,0.0329788401722908,0.001025147968903184,,,,
1,969,0.31214505434036255,0.028411991894245148,0.024202775210142136,0.001087765907868743,,,,
1,979,0.4107763469219208,0.03830690681934357,0.029044605791568756,0.005154538433998823,,,,
1,989,0.3276464343070984,0.029555467888712883,0.024872682988643646,0.0014063204871490598,,,,
1,999,0.36532148718833923,0.03421032056212425,0.028982214629650116,0.001574890105985105,,,,
1,1009,0.43147099018096924,0.042097583413124084,0.03669767826795578,0.0010851947590708733,,,,
1,1019,0.312488853931427,0.027397677302360535,0.023154232650995255,0.001118555199354887,,,,
1,1029,0.3880733251571655,0.0365755632519722,0.03180992975831032,0.000884900102391839,,,,
1,1039,0.30703675746917725,0.026991918683052063,0.02289988473057747,0.0010216671507805586,,,,
1,1049,0.3084257245063782,0.02801690809428692,0.023940710350871086,0.0009919397998601198,,,,
1,1059,0.4359978437423706,0.041340067982673645,0.03588327020406723,0.0010968201095238328,,,,
1,1069,0.4206352233886719,0.04125307500362396,0.036079224199056625,0.0009674991015344858,,,,
1,1079,0.22759902477264404,0.017367476597428322,0.01412433385848999,0.0009671524167060852,,,,
1,1089,0.3479337692260742,0.0313008576631546,0.026967495679855347,0.0008540254202671349,,,,
1,1099,0.3479158282279968,0.03058437444269657,0.026105213910341263,0.0010000010952353477,,,,
1,1109,0.23223116993904114,0.018505562096834183,0.015056425705552101,0.0011268231319263577,,,,
1,1119,0.3597351908683777,0.03181402012705803,0.027097949758172035,0.0011187189957126975,,,,
1,1123,,,,,0.34082886576652527,0.02910423092544079,0.024302879348397255,0.0013930563582107425
2,1129,0.37011075019836426,0.03145696222782135,0.026513291522860527,0.0012425645254552364,,,,
2,1139,0.35316702723503113,0.029045740142464638,0.023601002991199493,0.0019130677683278918,,,,
2,1149,0.4006001949310303,0.03560980036854744,0.030499417334794998,0.0011043810518458486,,,,
2,1159,0.2402498722076416,0.017933499068021774,0.014179754070937634,0.0013512468431144953,,,,
2,1169,0.2786635160446167,0.022059863433241844,0.018144328147172928,0.0011289006797596812,,,,
2,1179,0.39750152826309204,0.03419041633605957,0.02916613034904003,0.0010492699220776558,,,,
2,1189,0.3175455629825592,0.027152614668011665,0.02305622398853302,0.0009209347190335393,,,,
2,1199,0.3930457830429077,0.034068815410137177,0.02916748821735382,0.0009708700235933065,,,,
2,1209,0.36069709062576294,0.02916843444108963,0.024596331641077995,0.0009651319705881178,,,,
2,1219,0.35583847761154175,0.02902248315513134,0.024565525352954865,0.0008985734893940389,,,,
2,1229,0.2667236328125,0.019678043201565742,0.016089044511318207,0.000921761617064476,,,,
2,1239,0.35642892122268677,0.028600795194506645,0.024044718593358994,0.0009917881106957793,,,,
2,1249,0.3501260280609131,0.029407300055027008,0.02493763342499733,0.0009684060933068395,,,,
2,1259,0.34644874930381775,0.027037329971790314,0.02258904278278351,0.0009838014375418425,,,,
2,1269,0.4008495509624481,0.033037327229976654,0.02812277525663376,0.0009060581214725971,,,,
2,1279,0.39477699995040894,0.032625190913677216,0.02773309499025345,0.0009443266317248344,,,,
2,1289,0.2762148380279541,0.019423365592956543,0.015414421446621418,0.001246795291081071,,,,
2,1299,0.3087620139122009,0.023749185726046562,0.019618917256593704,0.0010426499648019671,,,,
2,1309,0.3202472925186157,0.023709330707788467,0.01946544274687767,0.0010414163116365671,,,,
2,1319,0.4049780070781708,0.031823303550481796,0.02671549841761589,0.001058024587109685,,,,
2,1329,0.3161582052707672,0.022703280672430992,0.01856761984527111,0.0009740792447701097,,,,
2,1339,0.3178216814994812,0.022606180980801582,0.018105152994394302,0.0013228119350969791,,,,
2,1349,0.3137037456035614,0.02363017573952675,0.019416995346546173,0.001076143467798829,,,,
2,1359,0.4036511182785034,0.031140360981225967,0.02595607563853264,0.0011477733496576548,,,,
2,1369,0.321455717086792,0.0220479816198349,0.017629947513341904,0.0012034764513373375,,,,
2,1379,0.36273878812789917,0.027255775406956673,0.02259856089949608,0.0010298260021954775,,,,
2,1389,0.23987522721290588,0.015130970627069473,0.01174486055970192,0.0009873575763776898,,,,
2,1399,0.32002612948417664,0.022251078858971596,0.018114931881427765,0.0009358861716464162,,,,
2,1409,0.31669092178344727,0.02268456667661667,0.01844990998506546,0.0010677489917725325,,,,
2,1419,0.31516605615615845,0.022306933999061584,0.01809033565223217,0.0010649377945810556,,,,
2,1429,0.4101159870624542,0.03049468621611595,0.02523895911872387,0.001154565834440291,,,,
2,1439,0.3648872971534729,0.024933965876698494,0.020073937252163887,0.0012111545074731112,,,,
2,1449,0.36592578887939453,0.025520553812384605,0.02087101712822914,0.0009902780875563622,,,,
2,1459,0.28623899817466736,0.018969766795635223,0.01517289038747549,0.0009344861609861255,,,,
2,1469,0.28552529215812683,0.01821971870958805,0.014415799640119076,0.000948665663599968,,,,
2,1479,0.3212646543979645,0.022064216434955597,0.017746834084391594,0.0011047350708395243,,,,
2,1489,0.2410428822040558,0.014421210624277592,0.010460007935762405,0.0015507739735767245,,,,
2,1499,0.244502991437912,0.014349298551678658,0.010670764371752739,0.001233503920957446,,,,
2,1509,0.3938288688659668,0.025610972195863724,0.020472735166549683,0.001199949998408556,,,,
2,1519,0.44779402017593384,0.03022168204188347,0.024102739989757538,0.0016410008538514376,,,,
2,1529,0.33632999658584595,0.02240655943751335,0.017671901732683182,0.0013713568914681673,,,,
2,1539,0.4624429941177368,0.031993430107831955,0.025650741532444954,0.0017182596493512392,,,,
2,1549,0.3697965443134308,0.02334711141884327,0.018533915281295776,0.0011152310762554407,,,,
2,1559,0.4217993915081024,0.027347687631845474,0.02198171243071556,0.0011479813838377595,,,,
2,1569,0.29399722814559937,0.01712302304804325,0.01292642205953598,0.0012566291261464357,,,,
2,1579,0.3279312252998352,0.020797980949282646,0.0163910910487175,0.0011275785509496927,,,,
2,1589,0.1883331835269928,0.010376162827014923,0.007262067869305611,0.0012307637371122837,,,,
2,1599,0.46412989497184753,0.03016386181116104,0.024425772950053215,0.0010967906564474106,,,,
2,1609,0.41976743936538696,0.026204366236925125,0.02094520628452301,0.0010614856146275997,,,,
2,1619,0.417267382144928,0.02559087797999382,0.020186472684144974,0.0012317326618358493,,,,
2,1629,0.23884353041648865,0.013100231997668743,0.009739255532622337,0.0009725410491228104,,,,
2,1639,0.3801332712173462,0.02206513285636902,0.017224185168743134,0.0010396145517006516,,,,
2,1649,0.3813192546367645,0.023487824946641922,0.018555086106061935,0.0011195472907274961,,,,
2,1659,0.33224308490753174,0.020011834800243378,0.015566800720989704,0.001122602028772235,,,,
2,1669,0.3289567828178406,0.018367387354373932,0.013987837359309196,0.0010899815242737532,,,,
2,1679,0.4229171872138977,0.025545164942741394,0.020290620625019073,0.0010253724176436663,,,,
2,1685,,,,,0.36748504638671875,0.019403288140892982,0.015024696476757526,0.000703748781234026
3,1689,0.38200876116752625,0.022119149565696716,0.017114825546741486,0.0011842362582683563,,,,
3,1699,0.33469751477241516,0.019794654101133347,0.015455393120646477,0.000992285436950624,,,,
3,1709,0.3814088702201843,0.021149644628167152,0.01620548404753208,0.0011300721671432257,,,,
3,1719,0.33414965867996216,0.017575830221176147,0.013172555714845657,0.0010617775842547417,,,,
3,1729,0.41862672567367554,0.024667054414749146,0.019423935562372208,0.0010568522848188877,,,,
3,1739,0.43555039167404175,0.023681238293647766,0.018109509721398354,0.001216225209645927,,,,
3,1749,0.3268898129463196,0.017814042046666145,0.013621598482131958,0.0009235459729097784,,,,
3,1759,0.39454808831214905,0.02126862294971943,0.01625048741698265,0.0010726547334343195,,,,
3,1769,0.3464377820491791,0.01782928965985775,0.013185592368245125,0.0011793184094130993,,,,
3,1779,0.39143550395965576,0.02078153006732464,0.015656333416700363,0.0012108413502573967,,,,
3,1789,0.33536380529403687,0.017932211980223656,0.013220544904470444,0.0013580287341028452,,,,
3,1799,0.2981739044189453,0.014927869662642479,0.010884595103561878,0.0010615356732159853,,,,
3,1809,0.4414009749889374,0.022350169718265533,0.01668497733771801,0.0012511813547462225,,,,
3,1819,0.3918870687484741,0.018749265000224113,0.013309788890182972,0.001520605874247849,,,,
3,1829,0.29972589015960693,0.014341374859213829,0.010357385501265526,0.0009867309127002954,,,,
3,1839,0.29170241951942444,0.013660154305398464,0.009593116119503975,0.0011500143446028233,,,,
3,1849,0.34840288758277893,0.01592433452606201,0.011336205527186394,0.0011040993267670274,,,,
3,1859,0.43963897228240967,0.020812904462218285,0.015238191932439804,0.0011783218942582607,,,,
3,1869,0.5470189452171326,0.02695118635892868,0.02012571692466736,0.001355280401185155,,,,
3,1879,0.4539925456047058,0.021438315510749817,0.015731725841760635,0.001166664995253086,,,,
3,1889,0.45314377546310425,0.020004943013191223,0.0142996646463871,0.0011738413013517857,,,,
3,1899,0.34999972581863403,0.015957066789269447,0.011490698903799057,0.0009663705714046955,,,,
3,1909,0.34575963020324707,0.0152018703520298,0.010795957408845425,0.0009483167086727917,,,,
3,1919,0.39095109701156616,0.018511395901441574,0.013561205938458443,0.001040679751895368,,,,
3,1929,0.29944679141044617,0.012985263019800186,0.008641337975859642,0.001349457772448659,,,,
3,1939,0.39546412229537964,0.017841503024101257,0.012619908899068832,0.0012669527204707265,,,,
3,1949,0.40560072660446167,0.01835324801504612,0.01283999439328909,0.0014572464860975742,,,,
3,1959,0.3964981138706207,0.0179120022803545,0.012731846421957016,0.0012151745613664389,,,,
3,1969,0.4465464949607849,0.02112426422536373,0.014905080199241638,0.001753720105625689,,,,
3,1979,0.3892209231853485,0.017339210957288742,0.012101850472390652,0.0013451514532789588,,,,
3,1989,0.3832281231880188,0.01617012731730938,0.011310391128063202,0.0010274543892592192,,,,
3,1999,0.2479897439479828,0.00964677520096302,0.006149407476186752,0.0010174696799367666,,,,
3,2009,0.3534678816795349,0.014403823763132095,0.009782647714018822,0.0010864976793527603,,,,
3,2019,0.39605212211608887,0.016629956662654877,0.01155930571258068,0.0011101308045908809,,,,
3,2029,0.3986538052558899,0.01630312018096447,0.011302350088953972,0.0010142322862520814,,,,
3,2039,0.24289391934871674,0.00938376784324646,0.005968993529677391,0.0009858349803835154,,,,
3,2049,0.30377820134162903,0.012220947071909904,0.007972738705575466,0.0012104257475584745,,,,
3,2059,0.4442152976989746,0.018063019961118698,0.01246448140591383,0.001156385987997055,,,,
3,2069,0.2964010238647461,0.011958734132349491,0.007893871515989304,0.0011008523870259523,,,,
3,2079,0.38994550704956055,0.015733426436781883,0.010606925934553146,0.0012270451989024878,,,,
3,2089,0.39087551832199097,0.01617138460278511,0.01123221218585968,0.0010304172756150365,,,,
3,2099,0.2950402796268463,0.011072882451117039,0.007110532373189926,0.0010119469370692968,,,,
3,2109,0.4988330900669098,0.019533811137080193,0.013390174135565758,0.001155306352302432,,,,
3,2119,0.35785752534866333,0.01335442066192627,0.008688101544976234,0.0010877437889575958,,,,
3,2129,0.3536837100982666,0.01318784337490797,0.008460239507257938,0.0011907670414075255,,,,
3,2139,0.34410610795021057,0.01280653104186058,0.008339537307620049,0.0010259326081722975,,,,
3,2149,0.2886320948600769,0.011186741292476654,0.00649201450869441,0.0018084065522998571,,,,
3,2159,0.3564845323562622,0.014190051704645157,0.008962772786617279,0.0016624343115836382,,,,
3,2169,0.503139078617096,0.01852838695049286,0.012242783792316914,0.001254211994819343,,,,
3,2179,0.40002402663230896,0.014625131152570248,0.009592115879058838,0.0010327751515433192,,,,
3,2189,0.2919436991214752,0.010191347450017929,0.006345062050968409,0.0009268482681363821,,,,
3,2199,0.3492942452430725,0.012652670033276081,0.008157854899764061,0.0010018728207796812,,,,
3,2209,0.44626837968826294,0.016241107136011124,0.010809599421918392,0.0009688242571428418,,,,
3,2219,0.3512130379676819,0.012597979977726936,0.008044065907597542,0.001041784300468862,,,,
3,2229,0.3442491888999939,0.011973027139902115,0.007708431221544743,0.0008221033494919538,,,,
3,2239,0.2922951877117157,0.00962328165769577,0.005667264573276043,0.0010330656077712774,,,,
3,2247,,,,,0.37768590450286865,0.012038689106702805,0.007383355405181646,0.0008784771198406816
4,2249,0.39910656213760376,0.014373517595231533,0.00940148439258337,0.000980967772193253,,,,
4,2259,0.3441147804260254,0.011440510861575603,0.006988544017076492,0.0010108193382620811,,,,
4,2269,0.5473141670227051,0.01959684118628502,0.013044123537838459,0.0010795756243169308,,,,
4,2279,0.3940495252609253,0.013539701700210571,0.008631960488855839,0.0009672462474554777,,,,
4,2289,0.4094010889530182,0.014480039477348328,0.00936470553278923,0.0010213239584118128,,,,
4,2299,0.4062846601009369,0.013238207437098026,0.008251144550740719,0.0009242168162018061,,,,
4,2309,0.494576632976532,0.017109880223870277,0.011048702523112297,0.0011154119856655598,,,,
4,2319,0.2900332808494568,0.009646881371736526,0.005854045040905476,0.0008925037691369653,,,,
4,2329,0.24885161221027374,0.008104309439659119,0.004624420776963234,0.0009913728572428226,,,,
4,2339,0.347565621137619,0.011888837441802025,0.007392537780106068,0.0010206440929323435,,,,
4,2349,0.28915131092071533,0.009966857731342316,0.006116014905273914,0.0009593302384018898,,,,
4,2359,0.4862230122089386,0.016156595200300217,0.010387199930846691,0.0009071662789210677,,,,
4,2369,0.4461081922054291,0.014646582305431366,0.009145560674369335,0.0010399403981864452,,,,
4,2379,0.3491196632385254,0.011296321637928486,0.006852187216281891,0.0009529378730803728,,,,
4,2389,0.4971584379673004,0.016231078654527664,0.01029475312680006,0.0009647406986914575,,,,
4,2399,0.43849319219589233,0.014887422323226929,0.009480506181716919,0.0010219838004559278,,,,
4,2409,0.4911763072013855,0.01624670997262001,0.010382506065070629,0.0009524407796561718,,,,
4,2419,0.4914814829826355,0.015947045758366585,0.00998811237514019,0.0010441190097481012,,,,
4,2429,0.39379268884658813,0.01233655959367752,0.007408293895423412,0.0009903396712616086,,,,
4,2439,0.27823421359062195,0.008938487619161606,0.005276846699416637,0.000879299477674067,,,,
4,2449,0.44151782989501953,0.014454152435064316,0.009065127931535244,0.0009738454245962203,,,,
4,2459,0.34072360396385193,0.010379533283412457,0.006003917660564184,0.0009683797834441066,,,,
4,2469,0.4600735604763031,0.014776955358684063,0.008730242028832436,0.001445978181436658,,,,
4,2479,0.3980939984321594,0.01255478709936142,0.007653194945305586,0.000920651713386178,,,,
4,2489,0.3452457785606384,0.010273553431034088,0.0058427173644304276,0.0009783785790205002,,,,
4,2499,0.3342720866203308,0.010503586381673813,0.006107710301876068,0.0010531548177823424,,,,
4,2509,0.3406468331813812,0.010092348791658878,0.005727966316044331,0.000957914104219526,,,,
4,2519,0.2922031283378601,0.009420661255717278,0.005510295741260052,0.000988334184512496,,,,
4,2529,0.4920230507850647,0.015028622932732105,0.008881967514753342,0.0012264251708984375,,,,
4,2539,0.37687504291534424,0.01136684324592352,0.006625841371715069,0.0009722515242174268,,,,
4,2549,0.38285404443740845,0.012285437434911728,0.007346659898757935,0.0011102373246103525,,,,
4,2559,0.2771663963794708,0.008221505209803581,0.004647370893508196,0.0008024697890505195,,,,
4,2569,0.4867173731327057,0.014787235297262669,0.008961368352174759,0.0009586932137608528,,,,
4,2579,0.3893415033817291,0.011676743626594543,0.006853790488094091,0.0009295388008467853,,,,
4,2589,0.38580361008644104,0.011466842144727707,0.0066919149830937386,0.0009168911492452025,,,,
4,2599,0.3900066912174225,0.0113097308203578,0.006380292121320963,0.0010293717496097088,,,,
4,2609,0.2894108295440674,0.00878096278756857,0.005007830448448658,0.0008790239226073027,,,,
4,2619,0.4483039975166321,0.013118678703904152,0.007636995520442724,0.0009986429940909147,,,,
4,2629,0.4362504780292511,0.013178911060094833,0.007838440127670765,0.0009779668180271983,,,,
4,2639,0.337214857339859,0.009395420551300049,0.0051314872689545155,0.0008917850209400058,,,,
4,2649,0.3893650770187378,0.011698644608259201,0.006824900861829519,0.000980093376711011,,,,
4,2659,0.4306473731994629,0.012573798187077045,0.007309252396225929,0.0009580717887729406,,,,
4,2669,0.3810478448867798,0.010703600943088531,0.0060325004160404205,0.0008606225601397455,,,,
4,2679,0.3940299153327942,0.011994590051472187,0.006527229677885771,0.0015270609874278307,,,,
4,2689,0.25434410572052,0.006898069754242897,0.0032646753825247288,0.0010899535845965147,,,,
4,2699,0.23417824506759644,0.006956920027732849,0.0035258550196886063,0.001089282799512148,,,,
4,2709,0.3898041546344757,0.012725540436804295,0.007049364037811756,0.0017781347269192338,,,,
4,2719,0.35066521167755127,0.010490398854017258,0.005998291075229645,0.0009854556992650032,,,,
4,2729,0.4884694218635559,0.013478253036737442,0.007730393670499325,0.0008631643722765148,,,,
4,2739,0.285483181476593,0.007818096317350864,0.004020094871520996,0.0009431700455024838,,,,
4,2749,0.28459250926971436,0.00789718795567751,0.004242005757987499,0.0008092568023130298,,,,
4,2759,0.2839422821998596,0.0084990244358778,0.0047623347491025925,0.0008972669020295143,,,,
4,2769,0.4785747528076172,0.01388784684240818,0.008091799914836884,0.001010299427434802,,,,
4,2779,0.33753809332847595,0.00990169495344162,0.0055337930098176,0.0009925207123160362,,,,
4,2789,0.3913451135158539,0.011086029931902885,0.006275131367146969,0.0008974481606855989,,,,
4,2799,0.4341490864753723,0.011917805299162865,0.006570509634912014,0.0010058048646897078,,,,
4,2809,0.3291064202785492,0.009400315582752228,0.0052133118733763695,0.0008959394181147218,,,,
4,2809,,,,,0.3617705702781677,0.008966918103396893,0.0045972247608006,0.000751987739931792
5,2819,0.39922618865966797,0.010419493541121483,0.005533148534595966,0.000894083408638835,,,,
5,2829,0.48007291555404663,0.012410923838615417,0.006789418403059244,0.0008207757491618395,,,,
5,2839,0.43607527017593384,0.011849232017993927,0.006661930587142706,0.0008265484939329326,,,,
5,2849,0.3436848819255829,0.009119929745793343,0.0047720642760396,0.0009110170067287982,,,,
5,2859,0.39458078145980835,0.010406174696981907,0.005570522043853998,0.0008898448431864381,,,,
5,2869,0.37804359197616577,0.010334410704672337,0.0057317339815199375,0.0008222411852329969,,,,
5,2879,0.43765419721603394,0.0118758175522089,0.006553242448717356,0.0009460338042117655,,,,
5,2889,0.3338199257850647,0.009094156324863434,0.004901215434074402,0.0008547416655346751,,,,
5,2899,0.4323228895664215,0.012734076008200645,0.0071672722697257996,0.0012435748940333724,,,,
5,2909,0.43330901861190796,0.011331260204315186,0.005978315137326717,0.0010198552627116442,,,,
5,2919,0.48842912912368774,0.01308736577630043,0.007326407823711634,0.0008766663959249854,,,,
5,2929,0.3253467381000519,0.008629575371742249,0.004293741658329964,0.001082365750335157,,,,
5,2939,0.38634663820266724,0.009881896898150444,0.0051657515577971935,0.0008526794845238328,,,,
5,2949,0.2854432165622711,0.007682126015424728,0.004007447510957718,0.0008202464669011533,,,,
5,2959,0.28883785009384155,0.00807606428861618,0.004248614888638258,0.0009390706545673311,,,,
5,2969,0.2944634258747101,0.007441365625709295,0.003621521405875683,0.0008752097492106259,,,,
5,2979,0.2878286838531494,0.0074791498482227325,0.0038019814528524876,0.0007988817524164915,,,,
5,2989,0.3761404752731323,0.009923070669174194,0.005359027534723282,0.0008026380091905594,,,,
5,2999,0.4313395321369171,0.011004294268786907,0.005810261704027653,0.0008806370897218585,,,,
